value,Nota
71.91858195495908,7
73.0291289611269,1
72.94421289225774,1
72.66654318177724,1
73.00505019265222,1
72.6748197604946,1
72.32024006386463,1
73.02539638991098,1
72.98903425134608,1
73.01539644342117,1
73.03214812215133,1
73.04590260014773,1
72.92525901441655,1
72.99848416273979,1
74.98948862304684,2
74.99172377544566,2
75.02873478446875,2
75.03266012318204,2
75.02196360179849,2
75.02821472079246,2
74.60666466173757,2
43.183394080913025,5
43.12782377259112,5
43.184261745030696,5
43.223431249108884,5
43.21419968808318,5
43.19565718079772,5
43.22766828594704,5
45.33158444971573,6
45.295005492605824,6
45.25374621181076,6
45.264393220063354,6
45.196010609580426,6
45.25331261989263,6
41.228021287421825,4
41.20720795506379,4
41.23450679647049,4
41.2765284472035,4
41.17627498660868,4
41.22940589799482,4
40.80095602966752,3
40.20546040904908,3
41.26757232873191,4
41.33181565543749,4
41.326827716512376,4
41.33844558368449,4
42.439966662135866,4
41.19700022325235,4
41.20852789498216,4
43.244762069964125,5
43.243429451530105,5
43.25837953107518,5
43.239577571248425,5
43.33880483115714,5
43.24329221566976,5
43.135866179693316,5
43.34810407130475,5
43.29027388257024,5
43.330352480273206,5
43.30579699346557,5
43.284105462937745,5
43.26271204102713,5
45.29803835635027,6
45.21005013083283,6
45.231268290658775,6
45.24792134664329,6
45.19058035569196,6
45.212688468886256,6
45.21861675019605,6
40.23141234141866,3
40.27425444403051,3
40.22720774465189,3
41.190961965456744,4
41.27101678103533,4
41.20577161596237,4
41.256104122286445,4
41.228577959100214,4
41.20830304428961,4
41.24977920015821,4
41.324623001284074,4
41.277207271092706,4
41.23755856579366,4
41.259605533392474,4
41.18055992371027,4
41.25093753260552,4
41.237905993397064,4
43.29922325954331,5
43.28955817712635,5
43.23215116036235,5
43.26524732678648,5
43.345448902849135,5
43.26483296338441,5
43.205069347791984,5
48.191671870775586,1
48.14960984382325,1
48.212352269419945,1
48.23241082177496,1
48.17400801525802,1
48.20359794683915,1
48.25901677070212,1
52.10754159923341,3
52.16779266658262,3
52.20103453200243,3
52.25787646089352,3
52.12795952563249,3
52.08889994418052,3
48.17926339343297,1
48.25419095133623,1
48.28036234077432,1
48.1849319093884,1
48.15393598926884,1
48.17112294365234,1
48.231468274713095,1
48.22231431331469,1
48.17227242903538,1
48.20766030742858,1
48.16240016615759,1
48.119750062465386,1
48.14956642578734,1
52.218974158041725,3
52.2502985860315,3
52.18700697977384,3
52.157912705217576,3
52.03226539540734,3
48.18774439199097,1
48.20620928470569,1
48.199086395553785,1
48.23052415975946,1
48.09317825518102,1
48.150678444795545,1
55.19508611806865,5
55.16036599139292,5
55.15139468627895,5
55.18233809853706,5
55.156688159662636,5
55.22451930947153,5
57.20458587661018,6
57.15282126349993,6
57.182298224996345,6
57.14622037394073,6
57.20143658569655,6
57.2007223713974,6
57.17054300949125,6
53.174548429810834,4
53.169225668746854,4
53.16303112325449,4
53.20718512862304,4
53.116713901557986,4
53.2149936028979,4
53.19296820709969,4
53.18239254134846,4
53.12676095497418,4
53.28225231994183,4
53.199990235483035,4
55.14009191418015,5
55.151671482508014,5
55.152433170111195,5
55.16495884061669,5
55.159312170954365,5
55.1827011825363,5
55.18709747327466,5
55.135588933110384,5
55.15953914033891,5
55.17177569137044,5
55.1818545852412,5
55.180344759747754,5
55.2626839211087,5
57.2025098965147,6
57.162622877306745,6
57.15102152878957,6
57.16655457256594,6
57.18503657450077,6
57.16120456084631,6
57.14769833558381,6
53.14220273372221,4
53.09904707733581,4
53.13830440055748,4
53.128401018988804,4
53.17692392616421,4
53.19993707201948,4
53.20067519091436,4
53.13377251570329,4
53.10429461572696,4
53.20010470523953,4
53.159381876431645,4
55.185287849363334,5
55.13747071448821,5
55.172590767885055,5
55.165988709975146,5
55.20047066010104,5
55.157850155369445,5
60.08119664166068,1
60.0834828268537,1
60.087953612028414,1
60.0882091973493,1
60.11263401553173,1
64.04480821524402,3
64.03995851344024,3
64.12324532782532,3
64.12984694240937,3
64.09070820113575,3
60.104689529806784,1
60.076147533572275,1
60.122825751216155,1
60.12552501640297,1
60.09785184869558,1
60.112888536530455,1
60.06932407109947,1
60.07068767055531,1
60.077167087175475,1
60.07171992842612,1
60.055903528099435,1
60.08066506118139,1
60.04549408125335,1
64.0774397058239,3
64.0711738435302,3
64.05985308384976,3
60.062465476914774,1
60.08397419635105,1
60.06567911206963,1
60.09094826519263,1
60.08997246583512,1
59.939300542202844,7
54.018819403939304,4
59.11786426064892,7
57.06231469931578,6
55.06300180700061,5
57.0734924758149,6
54.078103048387995,4
54.10651439656147,4
56.06803486755581,5
54.06145458191068,4
52.051925763722394,3
64.06652770704112,3
58.99739520248627,6
61.1065976422031,1
62.11332048310453,2
59.084716356102376,7
61.08816403189127,1
62.088188232583214,2
62.12322440357324,2
59.096099261914524,7
57.11212695953401,6
58.09763192057298,6
63.92564156942999,2
62.086721487586466,2
62.975678801503136,2
64.07659537559864,3
62.08290418526621,2
61.12418748537593,1
62.13703687809733,2
62.10104008210564,2
59.09262593114765,7
61.000223261633536,1
62.10733632300644,2
62.04199179444557,2
59.089304067438185,7
67.97130877557501,5
67.94818822295827,5
64.0173320029845,3
65.99481658059146,4
65.99703700267179,4
63.07174598082414,2
64.00269540518075,3
65.00813245320046,4
65.02392400028303,4
65.1189510646251,4
63.53952014621393,2
63.51954073205347,2
61.02701174193083,1
60.86466326986373,1
67.01870244505768,5
67.9845834833317,5
64.0076351660205,3
65.015283243801,4
65.0167493095623,4
61.04676065015652,1
60.90435036865506,1
74.03395146052368,2
71.05125470654042,7
71.06006314949748,7
68.07044917730086,5
69.03189704141373,6
69.05741991577351,6
68.06131841245639,5
68.99189839736677,5
67.91872621008224,5
65.9664071754123,4
66.06641250381972,4
74.06121313503205,2
73.0550339119347,1
71.0356466539773,7
68.05722660002313,5
69.18881013703837,6
66.08192714716878,4
43.01508794250586,5
43.094257482143384,5
42.993722953934,4
43.070585285031434,5
43.05434960264098,5
43.09674876182248,5
43.040479772375235,5
43.05440072636699,5
40.07776941481096,3
40.04780295640544,3
40.07343686120834,3
40.201939366275006,3
40.092164784074406,3
40.05955132194409,3
40.06917619424331,3
40.1030785303475,3
40.153298161773485,3
40.093164801502,3
40.16910321574545,3
41.274951694267415,4
41.20376331492798,4
41.213650559419214,4
41.169522420540034,4
41.11918641635579,4
41.12785629272746,4
40.06840554260262,3
41.10344142973898,4
41.11370648552144,4
41.18044693378975,4
41.1720029957519,4
41.2243017740064,4
41.19355552013743,4
40.415795871894204,3
43.25152831031353,5
43.15371894954119,5
43.57006398166453,5
43.14421665438164,5
43.09177221978899,5
43.14293411526816,5
43.093893306813676,5
40.10056560920425,3
40.14425556740396,3
43.12988099497749,5
43.09144863340629,5
43.130531932779945,5
43.17632408281942,5
40.22083463654953,3
43.25024903904642,5
43.212996311947066,5
43.31184906698801,5
45.2186346025948,6
45.21797054303985,6
45.1350198237175,6
45.176741143601944,6
45.16429625220808,6
45.169185332696856,6
45.148567530845476,6
39.95129451425858,2
40.21274974304752,3
40.0816709490979,3
40.04832982444768,3
40.113530184986445,3
40.02840528717955,3
40.37796605186789,3
40.19418475975123,3
40.15264673621461,3
42.21449379780157,4
41.14168432609199,4
41.15668861321228,4
41.18669925993176,4
41.135926037367476,4
41.094729095910566,4
41.13162337174018,4
42.02678358179425,4
40.15128459285416,3
41.31140740332014,4
41.14835760671514,4
41.10240779205003,4
41.1630956898008,4
41.12756939015931,4
43.035731450981864,5
43.03236170612182,5
43.09844450166917,5
43.25223090775035,5
43.23832440558388,5
43.323880772322454,5
48.124989251853734,1
48.11631517622092,1
48.13429898323476,1
48.12393067453929,1
48.12260695373725,1
48.138677261353905,1
47.40842600875513,7
47.3779444462959,7
47.437301026816314,7
47.314892602297874,7
47.28461858451978,7
47.163327295583066,7
47.26247121950803,7
47.21418125618157,7
45.13607317410108,6
45.13625955260659,6
45.151823175796416,6
45.11587786402019,6
45.11379550345784,6
45.15678883091246,6
45.09398857383328,6
47.1805712465015,7
47.12351106380529,7
47.12918370315591,7
47.17375274748324,7
47.17528907106964,7
47.12913908076691,7
47.20412127752358,7
48.18195217803809,1
48.1473516049621,1
48.22152250250157,1
48.15610954570131,1
48.15116603346486,1
48.257155143385184,1
48.13364234582138,1
48.15549082567478,1
48.09769297589519,1
48.12426083329523,1
48.093242007694016,1
48.14850403596524,1
48.134775301521216,1
48.105235386093426,1
47.952627982352396,7
48.16328505883072,1
48.17371027042317,1
48.1192471469813,1
48.223872328200414,1
48.17606078755341,1
48.14762083357289,1
48.22184912744618,1
50.074005860810615,2
50.066115505833274,2
50.076228265561454,2
50.0614733992411,2
50.13040753446885,2
50.11727643429929,2
50.18153188083284,2
49.984830709587804,1
48.22635236520881,1
48.20081708198853,1
48.15661677377781,1
48.16393053789342,1
48.26187505812692,1
45.127684475021596,6
50.23975290980941,2
50.07859547721745,2
50.26756937403887,2
50.14425551797924,2
50.08864056540305,2
50.169579784530434,2
52.03528363107707,3
52.13701739550428,3
52.12019048733344,3
52.17014969329888,3
52.12611124274438,3
52.16109640306866,3
47.16095338582289,7
47.12186085394583,7
47.22300092761991,7
47.16746163273912,7
47.29020298187272,7
47.17639597455279,7
45.20232456634154,6
48.00844103335493,1
48.012497280646286,1
48.12637644032708,1
48.07984770583632,1
48.213122917082785,1
48.14109794415911,1
48.23619471353644,1
45.39809358487571,6
48.22436273704118,1
48.19595940660708,1
48.18770104564654,1
48.190313502468655,1
48.73544349579084,1
48.18992228350841,1
48.19588749284832,1
45.24582828228048,6
47.75889666425772,7
48.13845382533994,1
48.10758321226342,1
48.16704757859361,1
48.126727766518165,1
48.115324945410386,1
48.146474682978976,1
50.13152351129365,2
50.14582721637799,2
50.08560810527246,2
49.29248285463374,1
49.84158096965373,1
50.03772489331774,2
50.1594892324224,2
52.06867249913464,3
52.35741638537398,3
52.087899675578605,3
50.60546000419684,2
50.06114235211342,2
50.10608614970004,2
50.0413488766396,2
51.3897422066609,2
52.07635074674566,3
51.97078287407305,2
52.08158948650838,3
52.07758514766351,3
52.064169852986794,3
52.03449483714011,3
52.07369546258339,3
50.14949333042006,2
53.077532025072045,4
53.08217595625928,4
53.17543243146404,4
52.0719491952431,3
53.142173049451024,4
52.06786976309589,3
52.07421420516527,3
52.09290269472331,3
52.17448998870865,3
52.170098080381784,3
52.42290310263885,3
52.08739361321459,3
51.25869423191795,2
52.770599551212094,3
53.144103690174624,4
53.031891742777,4
55.08997469366789,5
55.09847092768661,5
55.25088470775635,5
55.05141390042679,5
55.093268093508506,5
54.97281285136586,4
55.11923775140008,5
54.16360146153444,4
54.2676736580179,4
54.141862730524416,4
54.357889381737195,4
54.612791846516714,4
55.188865139783005,5
54.95779737732971,4
54.94581440313954,4
55.039315266760006,5
55.112189971218726,5
55.02286790014125,5
55.52775317593424,5
55.07476622124656,5
55.08018084597618,5
57.27853971748358,6
57.15968884829686,6
57.116161092130774,6
57.160802464354155,6
52.05054334774057,3
52.018245180378166,3
52.190982363943796,3
52.185194843103254,3
52.06778047792458,3
50.23772605283338,2
53.095807850346134,4
53.06026662615273,4
53.0402444041265,4
50.006069099427705,2
54.03613491499172,4
55.14144904031023,5
55.115965232370996,5
55.2721019733724,5
54.3778117274162,4
54.85117624166563,4
55.099008680128556,5
55.10417102452746,5
50.50767074151921,2
53.07872943240086,4
53.01010872905047,4
53.12098080794353,4
55.09862731998127,5
55.205536517783344,5
55.09234723091179,5
55.06449683643351,5
54.62439436634293,4
55.08255305739402,5
55.13560726137864,5
55.149493167733304,5
57.57748861909307,6
55.112355871678695,5
55.13594422761396,5
56.34965785583583,5
56.720630185553134,5
57.16369370421029,6
57.1390576165992,6
55.13047973500662,5
55.14508003325426,5
55.10645714015692,5
55.15600893558466,5
57.1881676626554,6
57.12436430138686,6
55.13001811011183,5
55.13542062814989,5
55.17350864109676,5
55.12681058456013,5
55.20456127293505,5
55.158466670512794,5
55.11662322785783,5
55.205772841030964,5
57.19470063697546,6
57.21000900194879,6
59.18313326251435,7
59.17691795029276,7
59.18124388369853,7
56.34219130760964,5
60.21862304765584,1
60.16305066035036,1
60.21426193052814,1
60.16985054816796,1
60.236358407160886,1
60.24915796194626,1
60.16446867757895,1
59.15106618549842,7
59.14025195220383,7
59.12809797061421,7
59.18230036316254,7
55.26039167223361,5
55.13238157593461,5
55.13341430679206,5
57.202200281586286,6
57.19854893941139,6
57.247066743347524,6
59.46583850740429,7
60.14909881562055,1
60.113617898744735,1
59.96767349330358,7
60.10424712118913,1
55.117076295499345,5
55.28843907156231,5
57.165203310867255,6
57.21092094129704,6
59.18186481300938,7
59.1907301512334,7
58.909944495641106,6
59.19932352643647,7
62.00745263819603,2
62.01008402827905,2
60.048243526680686,1
60.02250557482817,1
58.977175459055985,6
60.060882510847456,1
59.93988230337104,7
60.03689999749378,1
59.97366860954486,7
59.92992799610596,7
59.86268054888859,7
60.655412884568236,1
59.957849697336805,7
58.999066090009386,6
64.01769076396661,3
63.989220212931215,2
64.03016121104997,3
63.64280068852741,2
58.96818655379205,6
58.98258102723778,6
59.060094190482495,7
60.12645443555591,1
63.99670093993413,2
64.01186602004272,3
64.03901152708795,3
63.36792560675391,2
63.986194204671335,2
61.9241503019359,1
66.99928768256775,4
64.05007314409859,3
66.67135284337466,4
48.0442881497507,1
48.042446188104705,1
48.01344267175277,1
47.95365108079579,7
48.05687628174227,1
46.311227252851474,6
46.09372606930128,6
46.072038966750725,6
46.09465999264322,6
46.079546487552875,6
46.03725440020114,6
46.17120246226908,6
45.19004032299585,6
45.31008471299957,6
45.29186923096269,6
45.36011221439565,6
45.286058838746555,6
43.69422648526852,5
43.07353136614223,5
43.185052986767005,5
43.10803349132554,5
43.00135474063705,5
49.98966348137242,1
49.99639079886315,1
47.95141165381023,7
47.94880170955317,7
47.96956969600558,7
48.067082013920626,1
48.065842456818196,1
47.96798388793511,7
47.997210356644764,7
48.00733027802609,1
46.16338428341434,6
46.08119205182952,6
46.07453811920868,6
46.04194519774186,6
46.055615753717696,6
46.029768149483516,6
46.03796771902438,6
46.0702202110425,6
46.05477156690876,6
45.08345862717005,6
45.277634249765605,6
45.38517648369974,6
45.22927842254752,6
45.3279730358132,6
45.291916246501955,6
44.953613702295854,5
43.034802218429085,5
43.10303222879954,5
43.38949034235344,5
50.00290607352583,2
49.71211824735995,1
49.95854389371102,1
49.927152190263875,1
55.32517241106217,5
55.27241035404634,5
55.36351869704272,5
55.36067429450699,5
53.01752598306641,4
53.04236316938106,4
53.0516011065937,4
53.095991533874944,4
53.08574905229158,4
53.06557442351063,4
53.264647995979026,4
53.26746623660349,4
53.18818960913554,4
53.243223785471876,4
53.18065733580886,4
53.122355280438114,4
51.05086149510183,2
51.14676738906136,2
51.119657365763096,2
51.15296015484512,2
50.168319548610455,2
49.416169694074995,1
49.413681332568785,1
49.53746251119744,1
49.56434339076741,1
48.93978855541576,1
45.15389311644814,6
50.31105319978341,2
50.249788332790594,2
50.2581384079694,2
50.25305156531404,2
50.26022247536386,2
50.30638592465573,2
50.23281677513731,2
50.30014587315414,2
50.138886769868144,2
50.3551124962003,2
50.25230629279018,2
54.891416178857035,4
55.01026351968642,5
55.05918826529613,5
55.02571339708132,5
54.99183044689341,4
54.879726050310204,4
53.36523867896791,4
55.28327212902003,5
55.282937270931185,5
55.2577539398318,5
55.216666430773,5
55.19505109424322,5
53.06217814729848,4
53.01336277730215,4
53.03464252201675,4
53.03421856062596,4
53.06893486036508,4
53.01466912447617,4
53.08547657521132,4
51.21159947374408,2
53.18611336863365,4
53.237938945188404,4
53.17427747358568,4
53.175636419602135,4
52.9261829703767,3
51.0305892271555,2
51.034589141499225,2
51.035732814913764,2
51.017760946972224,2
51.062084059262816,2
50.64573825532117,2
51.20068662149814,2
49.62973578990079,1
49.30151683844396,1
49.40254165527301,1
49.04455851159248,1
49.183423526510225,1
50.14186040127163,2
50.42716225473143,2
50.38044867984354,2
50.400946659395814,2
50.58149351858124,2
50.45201342030266,2
50.33761941392255,2
50.25774148643202,2
50.09304157566978,2
50.343612090117574,2
49.52251490301209,1
50.264344919908574,2
49.37944910641524,1
54.83964599300964,4
55.063525847193816,5
54.92903999851869,4
55.064833409503734,5
55.03579973552627,5
58.1800492831077,6
58.147881555662345,6
58.1412956181712,6
58.17303106578541,6
60.16487360997259,1
60.168281887609886,1
60.18229230909234,1
60.16367368766701,1
60.209264879745966,1
58.14352195329046,6
58.18818652701684,6
58.192580729630045,6
58.16890121550692,6
58.17943149168846,6
58.160184204972666,6
58.18910046775871,6
58.13687531519641,6
57.36548164216126,6
57.40018165873655,6
57.425099867836686,6
58.15995222726467,6
55.14387875626245,5
55.17805152710131,5
55.25644253318214,5
55.19415436424461,5
55.238351731219346,5
55.196796775861394,5
55.15321699225147,5
54.07103429917246,4
54.14340203029745,4
54.15447004006023,4
54.14813590125654,4
54.1106380005543,4
54.12330567871249,4
52.65216239058041,3
53.21072539464584,4
53.03923098859682,4
53.210039015937234,4
53.19095454130416,4
53.57811547951369,4
60.098811681242566,1
62.16647215648374,2
62.23297985011987,2
62.206975517983395,2
62.183047730107695,2
58.11343499109213,6
58.17612427974534,6
58.0620485946012,6
58.13749284625321,6
58.03032773248113,6
60.1619958178,1
60.141729155619714,1
60.16057595640684,1
60.18182539545926,1
60.11976014863025,1
60.18056017768837,1
56.12100486495471,5
55.858523486100275,5
58.18535355323968,6
58.13624972161106,6
58.156367294757715,6
58.15697502401126,6
58.19107941913324,6
58.140109816412476,6
58.045430006682004,6
55.19346778532672,5
55.19176525262842,5
55.1967819773598,5
55.20035760168177,5
55.18669732336957,5
55.18666507028353,5
55.049508231947904,5
54.162303787373986,4
54.16723094661545,4
54.16754512705185,4
54.133564733805834,4
54.14815488091284,4
54.11130157888927,4
54.10907830326498,4
54.10320187888502,4
55.126644593393145,5
52.9953298391683,3
53.14228937548971,4
53.02700790389818,4
55.143011858053754,5
55.14174154380495,5
55.180491144993255,5
55.21768711834051,5
53.83162086218274,4
62.09977951866894,2
62.1678268106198,2
62.156039438821075,2
62.13837523417435,2
63.07982541971022,2
63.079110814739494,2
63.00350552651408,2
63.07253418130255,2
63.058879319941006,2
63.0796179759628,2
63.05540514449372,2
63.02248547437568,2
62.07041012973802,2
62.08504556515497,2
62.099436495684266,2
62.07318632004935,2
62.084134671828885,2
61.9823389802022,1
61.05761622117556,1
62.313389885659035,2
62.42796559943118,2
60.1173421783557,1
60.09687546109891,1
60.105436201031,1
60.08448264945708,1
60.079591102560265,1
60.08790071381001,1
60.10413403150888,1
60.062294858582085,1
60.08314477718076,1
60.1239586120011,1
60.11826156436662,1
60.127754926962304,1
60.07038074115508,1
57.72890450382312,6
58.101190330345645,6
58.10189366367332,6
58.13990757564356,6
65.00508395409119,4
65.04855662965183,4
65.0300777497125,4
64.65635909490267,3
62.87742213987742,2
62.03869209749372,2
62.11730332312018,2
62.10774494226796,2
62.09781266481099,2
62.06342703319848,2
61.88368126933514,1
61.53342260504642,1
62.04135863488562,2
62.081946668253174,2
62.124582779032096,2
62.07514970031786,2
62.099556686160824,2
62.046514915631455,2
60.05191920544755,1
60.068394740782665,1
60.05378252888313,1
60.04622094948612,1
60.05195219466308,1
60.06090988683881,1
60.05558284556439,1
60.076720122643344,1
60.05355148946832,1
60.12335634691592,1
60.10778461976225,1
60.09174770524914,1
60.08632632747977,1
60.082507092017565,1
60.16084071007721,1
60.11536719900477,1
60.0816237358407,1
60.08798801268532,1
67.09077732859839,5
67.08007472736419,5
66.999087347173,4
69.0247422310327,6
69.11307503939771,6
69.084272220249,6
69.07469427741552,6
69.15273477131625,6
63.92625396780578,2
64.37195403318472,3
64.90776872315477,3
64.43349263470805,3
64.36656043838339,3
64.81892645387556,3
64.70552816501348,3
64.31268391570687,3
67.15102202572817,5
67.13448602803851,5
67.11648587906473,5
67.11691183936611,5
63.131875715741806,2
63.159396933817526,2
63.15558150619325,2
63.14777691856496,2
63.21337546004907,2
63.12077368786564,2
63.09674422328452,2
65.14361555798807,4
65.20371568737829,4
63.124538562054454,2
61.98883009836679,1
61.934697548247854,1
62.1223708924127,2
62.111973232152785,2
62.05538231491969,2
70.03826048209957,6
70.08581361961674,6
70.08048429216808,6
70.05680177731061,6
69.09100301530152,6
69.07095403722253,6
69.02951642453185,6
69.06730325056974,6
69.13199198825825,6
67.17171032238883,5
67.12151374470743,5
67.11336345618608,5
67.11571387682045,5
67.05745809384472,5
67.04906578065578,5
67.06386241968067,5
67.10379147279946,5
67.17795599362292,5
63.08921258106385,2
63.08664390550513,2
63.06882047596587,2
63.06188542152017,2
63.07642248042502,2
63.055925269056424,2
63.041732488131466,2
62.96498700395529,2
62.464428054353476,2
63.061400499181524,2
63.093939566105306,2
65.11158405129444,4
65.17480289357324,4
65.15677013559468,4
65.15805028511906,4
63.075787928750806,2
61.710228099889534,1
62.084932451935096,2
62.107925933053,2
62.13682049146744,2
62.141599740712685,2
62.15862586370462,2
62.11365791893005,2
62.078926084108524,2
62.54049590254829,2
70.04515666693915,6
70.07567109351119,6
70.08241282984486,6
70.14347593442848,6
70.09905466255583,6
70.0006484741612,6
72.07569205510242,1
72.07625414351354,1
72.07964639828622,1
72.1484128467387,1
72.09472400787475,1
72.0656486195077,1
72.0792096687417,1
72.05801529840073,1
72.09919026362196,1
69.54404720838208,6
69.9706149165229,6
70.05515270021245,6
70.04682741569995,6
70.0523082596128,6
70.05652397443112,6
70.05795790237579,6
70.03630613946832,6
70.09407757969946,6
70.08726320725256,6
70.06540113100057,6
70.09793491488682,6
67.10170081384564,5
67.06370510924282,5
67.08781617646997,5
67.08534407114779,5
67.06992649317047,5
73.98227149678247,1
74.01756214720199,2
74.0085587717511,2
74.03548864505684,2
74.00943209242936,2
74.03412411711663,2
73.99973953146666,1
71.99620646901877,7
72.0346439746261,1
72.01414092083739,1
72.0290083264586,1
72.04035899224871,1
72.04630532567055,1
72.03279942994902,1
72.02739006360424,1
72.0592247348605,1
72.05184342899423,1
72.03615960874262,1
72.00394705749162,1
70.03995148722036,6
70.04321874989925,6
69.64523946119418,6
69.81193414606581,6
69.97864671304195,6
70.05693549318326,6
70.04597974349453,6
70.02017023603199,6
70.027970107122,6
70.00694626049508,6
67.06818850780344,5
67.07638637509025,5
67.07868536354401,5
67.09451273493417,5
67.06382523811965,5
73.9724901930479,1
73.95587417299012,1
73.99034255839575,1
74.00976541037726,2
73.98100921925588,1
74.0009543394218,2
73.95487790559511,1
56.11189472669723,5
58.07271423051772,6
56.12118072231974,5
53.73661143163847,4
58.019498481838085,6
58.053305721338155,6
58.08213296212068,6
56.11866315911011,5
58.95958180728246,6
59.07002344610721,7
59.12755691692741,7
58.07760033610279,6
58.07086462382362,6
56.10804386783204,5
54.45504567509439,4
58.05786417596831,6
57.99538949383871,6
58.04440055900664,6
56.12063830041792,5
57.99036097454153,6
56.14037545986354,5
58.09899686079931,6
58.03900907213719,6
58.14070762566683,6
58.148655534951956,6
56.09796635416421,5
56.13025613664795,5
57.85808055857123,6
55.8796314074969,5
58.102880584723714,6
55.93301299302508,5
58.054700654875305,6
65.95169938090478,4
64.98226199058071,3
62.95580026425485,2
61.0359497762397,1
62.98290682387436,2
66.0054225552612,4
65.00734219178133,4
62.98535405618932,2
61.02197856118217,1
63.00152402001895,2
62.993953805521414,2
60.8106781014811,1
63.861900544315176,2
64.93737351142326,3
64.99454670589485,3
65.92911282288448,4
65.0146627690134,4
61.09526969180694,1
62.883734137312416,2
61.11549414629807,1
62.98423410182038,2
62.982544324598166,2
63.01909842725255,2
60.99436590329529,1
63.00696112374171,2
62.98652957040925,2
63.01925883255615,2
60.95334126247904,1
62.97425436369736,2
61.003443548393456,1
60.98809482715687,1
60.990835476576486,1
61.03264331447869,1
61.051572663844716,1
62.90716568093916,2
62.96708373559105,2
62.991635382555366,2
60.989467584289244,1
60.95709225648206,1
60.88448652234735,1
61.600172163565865,1
64.94543330768668,3
64.9327979733448,3
64.98096137387384,3
65.89257792220488,4
64.92830614431074,3
62.944290902242756,2
61.41091099945162,1
65.92221058406857,4
65.92023882216715,4
64.93433725147733,3
62.996684527004945,2
62.955110662999125,2
65.98369847248274,4
64.8965230078177,3
63.04894342211461,2
62.044090377777216,2
62.87899675413987,2
60.97233800373156,1
60.93858018082712,1
60.9498462852511,1
61.93959477652962,1
63.02186522861954,2
66.01405604815065,4
65.99685718287466,4
64.91850023419578,3
54.152194153288995,4
54.25013864489281,4
52.16943397381975,3
45.08036543857017,6
52.166267559480346,3
54.08906954454071,4
56.16627429567566,5
57.179844346474816,6
57.1047239922534,6
59.20167088749882,7
57.119920737935495,6
56.207300089577515,5
56.13566738438606,5
56.19661548361303,5
57.202937121974024,6
57.028186638246694,6
59.20950575113239,7
61.06055637117138,1
61.18282640849512,1
59.11445323745818,7
57.09298597175234,6
57.225248926451435,6
59.15843647367139,7
56.13099230223893,5
56.169652732485176,5
57.174973267978075,6
56.109102609941594,5
56.14755788924549,5
52.11576962721196,3
57.15754818505469,6
59.05181735589369,7
61.0285029815874,1
59.20420187572705,7
57.15106855537731,6
57.13071047473746,6
56.15995213623809,5
57.2052992042812,6
56.09849277340872,5
59.179701074657146,7
61.00890500646813,1
61.07546632912517,1
61.050614275143666,1
61.047958961770796,1
59.126233467627735,7
57.199848495340916,6
64.17402056167322,3
65.98493204223695,4
61.098681790247454,1
64.1280617389346,3
65.99084976543814,4
61.074422126149365,1
64.19287344708843,3
64.07799801212208,3
66.06219093748882,4
64.23077278429939,3
64.05199295238435,3
64.0573226301377,3
66.02532738125832,4
64.0311184072735,3
64.0809734587831,3
69.05724565972793,6
68.28835876987984,5
68.04361823904497,5
68.08594398597388,5
69.04912099715378,6
50.1646830350887,2
57.0884305717789,6
57.088397399127025,6
57.18829045782767,6
56.577041785721626,5
53.12031503351853,4
62.07837539824395,2
62.09348040577689,2
59.12334757541028,7
62.13856640688629,2
62.14357217543832,2
59.186852085150775,7
62.16163932039857,2
59.11222823147708,7
62.14438849624692,2
62.15345462220283,2
66.93149609884661,4
66.93953394025927,4
62.1218726924888,2
59.50138431028717,7
62.08307264978187,2
60.08410840943824,1
60.84914136783718,1
62.27425674578372,2
60.11854153492345,1
65.90030142805708,4
70.97486942683521,6
67.03410558824216,5
64.24404145266594,3
65.91545655940041,4
65.99682160891777,4
63.979135606205865,2
64.9928557141928,3
63.967346303016974,2
64.9720508394927,3
66.09935739532982,4
63.98253109555417,2
65.99709816146415,4
66.93618875809891,4
65.98917421955683,4
66.98788008292536,4
65.96724220030156,4
67.02413397320758,5
64.99650797307964,3
65.02029227262636,4
69.01141727066052,6
71.03006538440002,7
68.99948830679647,5
71.01651056139693,7
72.05858781271466,1
70.16473676016024,6
70.99985441073099,6
69.17030611109789,6
69.00808821446522,6
69.02914683443922,6
43.81412998557364,5
53.054330835653595,4
45.01058488832701,6
45.529150331993186,6
52.96237082416336,3
56.072915730397916,5
57.742030334758155,6
58.14920761812831,6
58.10393878905475,6
58.27735629260917,6
56.33594733551805,5
56.1487963727226,5
57.1422797638957,6
58.10300855952643,6
58.11619872066622,6
58.13086877120783,6
58.10913929989375,6
58.147295535996,6
58.43920797874071,6
58.04489716926587,6
58.11591189020939,6
57.18269900234473,6
56.62145710344846,5
58.08971373819039,6
58.103922803922615,6
58.10739352439477,6
58.13873529364579,6
58.0944055278933,6
57.843162587183286,6
56.17699915046457,5
57.047912435457576,6
57.98497920314152,6
61.11746869516903,1
63.09254628978763,2
61.18167300563295,1
61.091146477976565,1
63.10522778307817,2
61.08587559626843,1
63.071037346964275,2
61.07418915492486,1
63.07977657404834,2
63.133190025232544,2
63.16247666265295,2
63.14950705119272,2
61.0602520423361,1
61.084963951598354,1
61.09086288263684,1
61.07936566461326,1
64.1111380119233,3
62.993750575867296,2
61.94620301930856,1
